Unnamed: 0,Channel,Computer,EVTX_FileName,EVTX_Tactic,EventID,Keywords,Level,ProviderName,Opcode,ProcessID,ProcessId,SystemTime,Task,ThreadID,UserID,Version,UtcTime,bandwidthLimit,LogText
0,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d4,2019-02-13 15:14:52,12544,1716,,0,,,N/A 4624 Command and Control
1,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x00000004,2019-02-13 15:15:04,12544,484,,0,,,N/A 4624 Command and Control
2,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:15:05,12544,516,,0,,,N/A 4624 Command and Control
3,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:15:05,12544,516,,0,,,N/A 4624 Command and Control
4,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:15:05,12544,516,,0,,,N/A 4624 Command and Control
5,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:15:06,12544,516,,0,,,N/A 4624 Command and Control
6,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:15:06,12544,516,,0,,,N/A 4624 Command and Control
7,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:15:07,12544,516,,0,,,N/A 4624 Command and Control
8,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:15:08,12544,516,,0,,,N/A 4624 Command and Control
9,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:15:09,12544,516,,0,,,N/A 4624 Command and Control
10,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x00000000,2019-02-13 15:15:36,12544,876,,0,,,N/A 4624 Command and Control
11,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:17:38,12544,528,,0,,,N/A 4624 Command and Control
12,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x000001d0,2019-02-13 15:17:39,12544,528,,0,,,N/A 4624 Command and Control
13,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x00000198,2019-02-13 15:19:51,12544,528,,0,,,N/A 4624 Command and Control
14,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x00000658,2019-02-13 15:26:53,12544,3952,,0,,,N/A 4624 Command and Control
15,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x00000994,2019-02-13 15:29:41,12544,3952,,0,,,N/A 4624 Command and Control
16,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x00000000,2019-02-13 15:31:20,12544,3952,,0,,,N/A 4624 Command and Control
17,Security,PC02.example.corp,DE_RDP_Tunneling_4624.evtx,Command and Control,4624,0x8020000000000000,0,Microsoft-Windows-Security-Auditing,0,480,0x00000000,2019-02-13 15:31:32,12544,3952,,0,,,N/A 4624 Command and Control
18,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,812,,2018-11-06 21:31:54,0,1328,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
19,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,812,,2018-11-06 21:32:00,0,1328,S-1-5-20,0,,,S-1-5-20 258 Command and Control
20,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,912,,2018-11-06 21:32:01,0,1720,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
21,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,261,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,812,,2018-11-06 21:45:35,0,3416,S-1-5-20,0,,,S-1-5-20 261 Command and Control
22,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,261,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,812,,2018-11-06 21:45:50,0,3416,S-1-5-20,0,,,S-1-5-20 261 Command and Control
23,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1149,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,812,,2018-11-06 21:45:50,0,1956,S-1-5-20,0,,,S-1-5-20 1149 Command and Control
24,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,261,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,812,,2018-11-06 21:48:55,0,3416,S-1-5-20,0,,,S-1-5-20 261 Command and Control
25,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,261,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,812,,2018-11-06 21:49:31,0,3416,S-1-5-20,0,,,S-1-5-20 261 Command and Control
26,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1149,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,812,,2018-11-06 21:49:31,0,2316,S-1-5-20,0,,,S-1-5-20 1149 Command and Control
27,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1208,,2018-11-22 10:35:55,0,1776,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
28,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1208,,2018-11-22 10:36:03,0,1776,S-1-5-20,0,,,S-1-5-20 258 Command and Control
29,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,912,,2018-11-22 10:36:04,0,2148,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
30,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1184,,2018-11-22 12:14:20,0,1204,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
31,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1184,,2018-11-22 12:14:21,0,1200,S-1-5-20,0,,,S-1-5-20 258 Command and Control
32,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,956,,2018-11-22 12:14:21,0,1552,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
33,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1204,,2018-12-02 13:12:58,0,1776,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
34,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1204,,2018-12-02 13:12:59,0,1776,S-1-5-20,0,,,S-1-5-20 258 Command and Control
35,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,928,,2018-12-02 13:12:59,0,1688,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
36,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1172,,2018-12-21 11:54:49,0,1764,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
37,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1172,,2018-12-21 11:54:49,0,1764,S-1-5-20,0,,,S-1-5-20 258 Command and Control
38,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,916,,2018-12-21 11:54:50,0,2036,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
39,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1248,,2018-12-21 14:45:28,0,1264,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
40,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1248,,2018-12-21 14:45:29,0,1264,S-1-5-20,0,,,S-1-5-20 258 Command and Control
41,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1020,,2018-12-21 14:45:29,0,2096,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
42,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1276,,2018-12-21 17:20:19,0,1296,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
43,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1276,,2018-12-21 17:20:19,0,1904,S-1-5-20,0,,,S-1-5-20 258 Command and Control
44,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1016,,2018-12-21 17:20:20,0,1824,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
45,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1240,,2018-12-21 17:21:42,0,1260,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
46,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1240,,2018-12-21 17:21:43,0,1260,S-1-5-20,0,,,S-1-5-20 258 Command and Control
47,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1016,,2018-12-21 17:21:44,0,2068,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
48,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1240,,2018-12-21 17:23:30,0,1264,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
49,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1240,,2018-12-21 17:23:31,0,1264,S-1-5-20,0,,,S-1-5-20 258 Command and Control
50,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1012,,2018-12-21 17:23:31,0,1908,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
51,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1252,,2018-12-21 17:26:28,0,1280,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
52,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1252,,2018-12-21 17:26:29,0,1268,S-1-5-20,0,,,S-1-5-20 258 Command and Control
53,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1012,,2018-12-21 17:26:29,0,120,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
54,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1244,,2018-12-23 1:47:24,0,1260,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
55,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1244,,2018-12-23 1:47:25,0,1256,S-1-5-20,0,,,S-1-5-20 258 Command and Control
56,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1016,,2018-12-23 1:47:25,0,2136,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
57,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1224,,2018-12-23 12:34:22,0,1240,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
58,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1224,,2018-12-23 12:34:23,0,1880,S-1-5-20,0,,,S-1-5-20 258 Command and Control
59,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1000,,2018-12-23 12:34:24,0,1732,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
60,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1240,,2018-12-29 19:35:20,0,1976,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
61,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1240,,2018-12-29 19:35:21,0,1976,S-1-5-20,0,,,S-1-5-20 258 Command and Control
62,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,968,,2018-12-29 19:35:21,0,652,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
63,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1260,,2018-12-29 20:18:19,0,1288,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
64,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1260,,2018-12-29 20:18:21,0,1288,S-1-5-20,0,,,S-1-5-20 258 Command and Control
65,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1020,,2018-12-29 20:18:22,0,1588,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
66,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1264,,2019-01-08 12:31:09,0,1820,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
67,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1264,,2019-01-08 12:31:09,0,1820,S-1-5-20,0,,,S-1-5-20 258 Command and Control
68,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,988,,2019-01-08 12:31:10,0,1796,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
69,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1232,,2019-01-17 19:21:02,0,1244,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
70,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1232,,2019-01-17 19:21:03,0,1244,S-1-5-20,0,,,S-1-5-20 258 Command and Control
71,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,980,,2019-01-17 19:21:03,0,2116,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
72,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1356,,2019-01-17 19:25:23,0,1372,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
73,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1356,,2019-01-17 19:25:24,0,1508,S-1-5-20,0,,,S-1-5-20 258 Command and Control
74,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1012,,2019-01-17 19:25:25,0,2080,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
75,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1264,,2019-01-17 20:30:03,0,1284,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
76,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1264,,2019-01-17 20:30:03,0,1284,S-1-5-20,0,,,S-1-5-20 258 Command and Control
77,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1036,,2019-01-17 20:30:04,0,2128,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
78,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1296,,2019-01-17 21:03:33,0,1344,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
79,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,258,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1296,,2019-01-17 21:03:34,0,1344,S-1-5-20,0,,,S-1-5-20 258 Command and Control
80,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1136,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1024,,2019-01-17 21:03:34,0,2068,S-1-5-18,0,,,S-1-5-18 1136 Command and Control
81,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,IEWIN7,DE_RDP_Tunneling_TerminalServices-RemoteConnectionManagerOperational_1149.evtx,Command and Control,1155,0x1000000000000000,4,Microsoft-Windows-TerminalServices-RemoteConnectionManager,0,1260,,2019-01-19 11:34:09,0,1280,S-1-5-20,0,,,S-1-5-20 1155 Command and Control
